movieId,title,genres_clean,overview_clean
2046,The Gift,Horror Drama Thriller Mystery,local woman disappears police cant seem find leads father turns poor young woman psychic powers slowly starts having visions woman chained pond visions lead body arrest abusive husband really
1900,Traffic,Thriller Drama Crime,exploration united states americas war drugs multiple perspectives new head office national drug control policy war becomes personal discovers welleducated daughter abusing cocaine within comfortable suburban home mexico flawed noble policeman agrees testify against powerful general league cartel san diego drug kingpins sheltered trophy wife learn husbands ruthless business arrested endangering luxurious lifestyle
5955,The Pledge,Crime Drama Mystery Thriller,police chief retire pledges help woman find daughters killer based story swiss writer friedrich dürrenmatt
2613,Prelude to a Kiss,Drama Comedy Romance,couple fall love despite girls pessimistic outlook struggle come terms relationship something supernatural happens tests
2018,The Wedding Planner,Comedy,mary fiore san franciscos premiere wedding planner rescued accident man dreams pediatrician steve edison only find fiancé latest client wealthy fran donnolly mary continues making wedding arrangements steve put string uncomfortable situations force face mutual attraction
4639,Best Seller,Action Crime Drama Thriller,hit man cleve approaches writercop dennis story next book cleve made living working one powerful politicians country get story right travel around country gather statements evidence while strong forces use means keep story untold
580,Jaws: The Revenge,Adventure Thriller,another deadly shark attack ellen brody decides enough new englands amity island moves caribbean join son michael family great white shark followed hungry lives
318,The Million Dollar Hotel,Drama Thriller,million dollar hotel starts jump roof top clears death hotel burning ground lot strange people living
1921,Sweet November,Drama Romance,nelson man devoted advertising career san francisco one day while taking driving test dmv meets sara different women life nelson causes miss out taking test later day tracks down one thing leads another nelson ends living through november change life forever
2749,15 Minutes,Action Crime Thriller,eastern european criminals oleg emil come new york city pick share heist score oleg steals video camera starts filming activities legal illegal learn american media circus make remorseless killer look like victim make rich target mediasavvy nypd homicide detective eddie flemming medianaive fdny fire marshal jordy warsaw cops investigating murder torching former criminal partner filming everything sell local tabloid show top story
2302,Avalon,Drama,avalon third levinsons semiautobiographical series four baltimore films diner tin men avalon liberty heights film set baltimore early explores themes jewish assimilation american life
1888,The Fortune Cookie,Romance Comedy,cameraman knocked during football game brother law king ambulance chasing lawyers starts suit while hes still knocked out cameraman against until hears exwife coming see pretends injured get back sees strain doing football player injured
2428,The Greatest Story Ever Told,Drama History,allstar epic retelling christs life
2453,Harley Davidson and the Marlboro Man,Action Thriller,lawless future renegade biker harley davidson mickey rourke surly cowboy buddy marlboro don johnson learn corrupt bank foreclose friends bar expanding empire harley marlboro decide help robbing crooked bank accidentally filch drug shipment find themselves run criminal financiers mob rugged action adventure
4587,Mermaids,Comedy Drama Romance,fifteenyearold charlotte flax tired wacky mom moving family different town time feels necessary move small massachusetts town mrs flax begins dating shopkeeper charlotte yearold sister kate hope finally settle down charlottes attraction older man gets way family learn accept truly
77,Memento,Mystery Thriller,suffering shortterm memory loss head injury leonard shelby embarks grim quest find lowlife murdered wife gritty complex thriller packs knots hangmans noose carry out plan shelby snaps polaroids people places jotting down contextual notes backs photos aid search jog memory even tattoos own body desperate bid remember
2575,The Tailor of Panama,Drama Thriller,british spy banished panama having affair ambassadors mistress makes connection local tailor nefarious past connections top political gangster figures panama tailor wife works panamanian president huge debt mission learn president intends canal
55,Amores perros,Drama Thriller,three different people mexico city catapulted dramatic unforeseen circumstances wake terrible car crash young punk stumbles sinister underground world dog fighting injured supermodels designer pooch disappears apartments floorboards exradical turned hit man rescues gunshot rotweiler
2043,Along Came a Spider,Crime Mystery Thriller Action,teacher kidnaps girl prestigious school homicide detective alex cross takes case teams young security agent jezzie flannigan hope finding girl stopping brutal psychopath second counts alex jezzie attempt track down kidnapper spider claims another victim web
4133,Blow,Crime Drama,boy named george jung grows struggling family mother nags husband trying make living family finally revealed georges father cannot make living family goes bankrupt george want same thing happen friend tuna suggests deal marijuana big hit california yet goes jail finds out wonders cocaine result released gets rich bringing cocaine america however soon pays price
